Water.Year,QM,WY-QM,wyqm,Cal.Year,Month,QM start day,QM end day,Start.Date,End.Date,Days in QM
1955,12,1955-12,1955-12,1954,12,25,31,12/25/1954,12/31/1954,7
1955,13,1955-13,1955-13,1955,1,1,8,1/1/1955,1/8/1955,8
1955,14,1955-14,1955-14,1955,1,9,16,1/9/1955,1/16/1955,8
1955,15,1955-15,1955-15,1955,1,17,24,1/17/1955,1/24/1955,8
1955,16,1955-16,1955-16,1955,1,25,31,1/25/1955,1/31/1955,7
1955,17,1955-17,1955-17,1955,2,1,7,2/1/1955,2/7/1955,7
1955,18,1955-18,1955-18,1955,2,8,14,2/8/1955,2/14/1955,7
1955,19,1955-19,1955-19,1955,2,15,21,2/15/1955,2/21/1955,7
1955,20,1955-20,1955-20,1955,2,22,28,2/22/1955,2/28/1955,7
1955,21,1955-21,1955-21,1955,3,1,8,3/1/1955,3/8/1955,8
1955,22,1955-22,1955-22,1955,3,9,16,3/9/1955,3/16/1955,8
1955,23,1955-23,1955-23,1955,3,17,24,3/17/1955,3/24/1955,8
1955,24,1955-24,1955-24,1955,3,25,31,3/25/1955,3/31/1955,7
1955,25,1955-25,1955-25,1955,4,1,8,4/1/1955,4/8/1955,8
1955,26,1955-26,1955-26,1955,4,9,16,4/9/1955,4/16/1955,8
1955,27,1955-27,1955-27,1955,4,17,23,4/17/1955,4/23/1955,7
1955,28,1955-28,1955-28,1955,4,24,30,4/24/1955,4/30/1955,7
1955,29,1955-29,1955-29,1955,5,1,8,5/1/1955,5/8/1955,8
1955,30,1955-30,1955-30,1955,5,9,16,5/9/1955,5/16/1955,8
1955,31,1955-31,1955-31,1955,5,17,24,5/17/1955,5/24/1955,8
1955,32,1955-32,1955-32,1955,5,25,31,5/25/1955,5/31/1955,7
1955,33,1955-33,1955-33,1955,6,1,8,6/1/1955,6/8/1955,8
1955,34,1955-34,1955-34,1955,6,9,16,6/9/1955,6/16/1955,8
1955,35,1955-35,1955-35,1955,6,17,23,6/17/1955,6/23/1955,7
1955,36,1955-36,1955-36,1955,6,24,30,6/24/1955,6/30/1955,7
1955,37,1955-37,1955-37,1955,7,1,8,7/1/1955,7/8/1955,8
1955,38,1955-38,1955-38,1955,7,9,16,7/9/1955,7/16/1955,8
1955,39,1955-39,1955-39,1955,7,17,24,7/17/1955,7/24/1955,8
1955,40,1955-40,1955-40,1955,7,25,31,7/25/1955,7/31/1955,7
1955,41,1955-41,1955-41,1955,8,1,8,8/1/1955,8/8/1955,8
1955,42,1955-42,1955-42,1955,8,9,16,8/9/1955,8/16/1955,8
1955,43,1955-43,1955-43,1955,8,17,24,8/17/1955,8/24/1955,8
1955,44,1955-44,1955-44,1955,8,25,31,8/25/1955,8/31/1955,7
1955,45,1955-45,1955-45,1955,9,1,8,9/1/1955,9/8/1955,8
1955,46,1955-46,1955-46,1955,9,9,16,9/9/1955,9/16/1955,8
1955,47,1955-47,1955-47,1955,9,17,23,9/17/1955,9/23/1955,7
1955,48,1955-48,1955-48,1955,9,24,30,9/24/1955,9/30/1955,7
1956,1,1956-01,1956-1,1955,10,1,8,10/1/1955,10/8/1955,8
1956,2,1956-02,1956-2,1955,10,9,16,10/9/1955,10/16/1955,8
1956,3,1956-03,1956-3,1955,10,17,24,10/17/1955,10/24/1955,8
1956,4,1956-04,1956-4,1955,10,25,31,10/25/1955,10/31/1955,7
1956,5,1956-05,1956-5,1955,11,1,8,11/1/1955,11/8/1955,8
1956,6,1956-06,1956-6,1955,11,9,16,11/9/1955,11/16/1955,8
1956,7,1956-07,1956-7,1955,11,17,23,11/17/1955,11/23/1955,7
1956,8,1956-08,1956-8,1955,11,24,30,11/24/1955,11/30/1955,7
1956,9,1956-09,1956-9,1955,12,1,8,12/1/1955,12/8/1955,8
1956,10,1956-10,1956-10,1955,12,9,16,12/9/1955,12/16/1955,8
1956,11,1956-11,1956-11,1955,12,17,24,12/17/1955,12/24/1955,8
1956,12,1956-12,1956-12,1955,12,25,31,12/25/1955,12/31/1955,7
1956,13,1956-13,1956-13,1956,1,1,8,1/1/1956,1/8/1956,8
1956,14,1956-14,1956-14,1956,1,9,16,1/9/1956,1/16/1956,8
1956,15,1956-15,1956-15,1956,1,17,24,1/17/1956,1/24/1956,8
1956,16,1956-16,1956-16,1956,1,25,31,1/25/1956,1/31/1956,7
1956,17,1956-17,1956-17,1956,2,1,7,2/1/1956,2/7/1956,7
1956,18,1956-18,1956-18,1956,2,8,14,2/8/1956,2/14/1956,7
1956,19,1956-19,1956-19,1956,2,15,21,2/15/1956,2/21/1956,7
1956,20,1956-20,1956-20,1956,2,22,28,2/22/1956,2/28/1956,7
1956,21,1956-21,1956-21,1956,3,1,8,3/1/1956,3/8/1956,8
1956,22,1956-22,1956-22,1956,3,9,16,3/9/1956,3/16/1956,8
1956,23,1956-23,1956-23,1956,3,17,24,3/17/1956,3/24/1956,8
1956,24,1956-24,1956-24,1956,3,25,31,3/25/1956,3/31/1956,7
1956,25,1956-25,1956-25,1956,4,1,8,4/1/1956,4/8/1956,8
1956,26,1956-26,1956-26,1956,4,9,16,4/9/1956,4/16/1956,8
1956,27,1956-27,1956-27,1956,4,17,23,4/17/1956,4/23/1956,7
1956,28,1956-28,1956-28,1956,4,24,30,4/24/1956,4/30/1956,7
1956,29,1956-29,1956-29,1956,5,1,8,5/1/1956,5/8/1956,8
1956,30,1956-30,1956-30,1956,5,9,16,5/9/1956,5/16/1956,8
1956,31,1956-31,1956-31,1956,5,17,24,5/17/1956,5/24/1956,8
1956,32,1956-32,1956-32,1956,5,25,31,5/25/1956,5/31/1956,7
1956,33,1956-33,1956-33,1956,6,1,8,6/1/1956,6/8/1956,8
1956,34,1956-34,1956-34,1956,6,9,16,6/9/1956,6/16/1956,8
1956,35,1956-35,1956-35,1956,6,17,23,6/17/1956,6/23/1956,7
1956,36,1956-36,1956-36,1956,6,24,30,6/24/1956,6/30/1956,7
1956,37,1956-37,1956-37,1956,7,1,8,7/1/1956,7/8/1956,8
1956,38,1956-38,1956-38,1956,7,9,16,7/9/1956,7/16/1956,8
1956,39,1956-39,1956-39,1956,7,17,24,7/17/1956,7/24/1956,8
1956,40,1956-40,1956-40,1956,7,25,31,7/25/1956,7/31/1956,7
1956,41,1956-41,1956-41,1956,8,1,8,8/1/1956,8/8/1956,8
1956,42,1956-42,1956-42,1956,8,9,16,8/9/1956,8/16/1956,8
1956,43,1956-43,1956-43,1956,8,17,24,8/17/1956,8/24/1956,8
1956,44,1956-44,1956-44,1956,8,25,31,8/25/1956,8/31/1956,7
1956,45,1956-45,1956-45,1956,9,1,8,9/1/1956,9/8/1956,8
1956,46,1956-46,1956-46,1956,9,9,16,9/9/1956,9/16/1956,8
1956,47,1956-47,1956-47,1956,9,17,23,9/17/1956,9/23/1956,7
1956,48,1956-48,1956-48,1956,9,24,30,9/24/1956,9/30/1956,7
1957,1,1957-01,1957-1,1956,10,1,8,10/1/1956,10/8/1956,8
1957,2,1957-02,1957-2,1956,10,9,16,10/9/1956,10/16/1956,8
1957,3,1957-03,1957-3,1956,10,17,24,10/17/1956,10/24/1956,8
1957,4,1957-04,1957-4,1956,10,25,31,10/25/1956,10/31/1956,7
1957,5,1957-05,1957-5,1956,11,1,8,11/1/1956,11/8/1956,8
1957,6,1957-06,1957-6,1956,11,9,16,11/9/1956,11/16/1956,8
1957,7,1957-07,1957-7,1956,11,17,23,11/17/1956,11/23/1956,7
1957,8,1957-08,1957-8,1956,11,24,30,11/24/1956,11/30/1956,7
1957,9,1957-09,1957-9,1956,12,1,8,12/1/1956,12/8/1956,8
1957,10,1957-10,1957-10,1956,12,9,16,12/9/1956,12/16/1956,8
1957,11,1957-11,1957-11,1956,12,17,24,12/17/1956,12/24/1956,8
1957,12,1957-12,1957-12,1956,12,25,31,12/25/1956,12/31/1956,7
1957,13,1957-13,1957-13,1957,1,1,8,1/1/1957,1/8/1957,8
1957,14,1957-14,1957-14,1957,1,9,16,1/9/1957,1/16/1957,8
1957,15,1957-15,1957-15,1957,1,17,24,1/17/1957,1/24/1957,8
1957,16,1957-16,1957-16,1957,1,25,31,1/25/1957,1/31/1957,7
1957,17,1957-17,1957-17,1957,2,1,7,2/1/1957,2/7/1957,7
1957,18,1957-18,1957-18,1957,2,8,14,2/8/1957,2/14/1957,7
1957,19,1957-19,1957-19,1957,2,15,21,2/15/1957,2/21/1957,7
1957,20,1957-20,1957-20,1957,2,22,28,2/22/1957,2/28/1957,7
1957,21,1957-21,1957-21,1957,3,1,8,3/1/1957,3/8/1957,8
1957,22,1957-22,1957-22,1957,3,9,16,3/9/1957,3/16/1957,8
1957,23,1957-23,1957-23,1957,3,17,24,3/17/1957,3/24/1957,8
1957,24,1957-24,1957-24,1957,3,25,31,3/25/1957,3/31/1957,7
1957,25,1957-25,1957-25,1957,4,1,8,4/1/1957,4/8/1957,8
1957,26,1957-26,1957-26,1957,4,9,16,4/9/1957,4/16/1957,8
1957,27,1957-27,1957-27,1957,4,17,23,4/17/1957,4/23/1957,7
1957,28,1957-28,1957-28,1957,4,24,30,4/24/1957,4/30/1957,7
1957,29,1957-29,1957-29,1957,5,1,8,5/1/1957,5/8/1957,8
1957,30,1957-30,1957-30,1957,5,9,16,5/9/1957,5/16/1957,8
1957,31,1957-31,1957-31,1957,5,17,24,5/17/1957,5/24/1957,8
1957,32,1957-32,1957-32,1957,5,25,31,5/25/1957,5/31/1957,7
1957,33,1957-33,1957-33,1957,6,1,8,6/1/1957,6/8/1957,8
1957,34,1957-34,1957-34,1957,6,9,16,6/9/1957,6/16/1957,8
1957,35,1957-35,1957-35,1957,6,17,23,6/17/1957,6/23/1957,7
1957,36,1957-36,1957-36,1957,6,24,30,6/24/1957,6/30/1957,7
1957,37,1957-37,1957-37,1957,7,1,8,7/1/1957,7/8/1957,8
1957,38,1957-38,1957-38,1957,7,9,16,7/9/1957,7/16/1957,8
1957,39,1957-39,1957-39,1957,7,17,24,7/17/1957,7/24/1957,8
1957,40,1957-40,1957-40,1957,7,25,31,7/25/1957,7/31/1957,7
1957,41,1957-41,1957-41,1957,8,1,8,8/1/1957,8/8/1957,8
1957,42,1957-42,1957-42,1957,8,9,16,8/9/1957,8/16/1957,8
1957,43,1957-43,1957-43,1957,8,17,24,8/17/1957,8/24/1957,8
1957,44,1957-44,1957-44,1957,8,25,31,8/25/1957,8/31/1957,7
1957,45,1957-45,1957-45,1957,9,1,8,9/1/1957,9/8/1957,8
1957,46,1957-46,1957-46,1957,9,9,16,9/9/1957,9/16/1957,8
1957,47,1957-47,1957-47,1957,9,17,23,9/17/1957,9/23/1957,7
1957,48,1957-48,1957-48,1957,9,24,30,9/24/1957,9/30/1957,7
1958,1,1958-01,1958-1,1957,10,1,8,10/1/1957,10/8/1957,8
1958,2,1958-02,1958-2,1957,10,9,16,10/9/1957,10/16/1957,8
1958,3,1958-03,1958-3,1957,10,17,24,10/17/1957,10/24/1957,8
1958,4,1958-04,1958-4,1957,10,25,31,10/25/1957,10/31/1957,7
1958,5,1958-05,1958-5,1957,11,1,8,11/1/1957,11/8/1957,8
1958,6,1958-06,1958-6,1957,11,9,16,11/9/1957,11/16/1957,8
1958,7,1958-07,1958-7,1957,11,17,23,11/17/1957,11/23/1957,7
1958,8,1958-08,1958-8,1957,11,24,30,11/24/1957,11/30/1957,7
1958,9,1958-09,1958-9,1957,12,1,8,12/1/1957,12/8/1957,8
1958,10,1958-10,1958-10,1957,12,9,16,12/9/1957,12/16/1957,8
1958,11,1958-11,1958-11,1957,12,17,24,12/17/1957,12/24/1957,8
1958,12,1958-12,1958-12,1957,12,25,31,12/25/1957,12/31/1957,7
1958,13,1958-13,1958-13,1958,1,1,8,1/1/1958,1/8/1958,8
1958,14,1958-14,1958-14,1958,1,9,16,1/9/1958,1/16/1958,8
1958,15,1958-15,1958-15,1958,1,17,24,1/17/1958,1/24/1958,8
1958,16,1958-16,1958-16,1958,1,25,31,1/25/1958,1/31/1958,7
1958,17,1958-17,1958-17,1958,2,1,7,2/1/1958,2/7/1958,7
1958,18,1958-18,1958-18,1958,2,8,14,2/8/1958,2/14/1958,7
1958,19,1958-19,1958-19,1958,2,15,21,2/15/1958,2/21/1958,7
1958,20,1958-20,1958-20,1958,2,22,28,2/22/1958,2/28/1958,7
1958,21,1958-21,1958-21,1958,3,1,8,3/1/1958,3/8/1958,8
1958,22,1958-22,1958-22,1958,3,9,16,3/9/1958,3/16/1958,8
1958,23,1958-23,1958-23,1958,3,17,24,3/17/1958,3/24/1958,8
1958,24,1958-24,1958-24,1958,3,25,31,3/25/1958,3/31/1958,7
1958,25,1958-25,1958-25,1958,4,1,8,4/1/1958,4/8/1958,8
1958,26,1958-26,1958-26,1958,4,9,16,4/9/1958,4/16/1958,8
1958,27,1958-27,1958-27,1958,4,17,23,4/17/1958,4/23/1958,7
1958,28,1958-28,1958-28,1958,4,24,30,4/24/1958,4/30/1958,7
1958,29,1958-29,1958-29,1958,5,1,8,5/1/1958,5/8/1958,8
1958,30,1958-30,1958-30,1958,5,9,16,5/9/1958,5/16/1958,8
1958,31,1958-31,1958-31,1958,5,17,24,5/17/1958,5/24/1958,8
1958,32,1958-32,1958-32,1958,5,25,31,5/25/1958,5/31/1958,7
1958,33,1958-33,1958-33,1958,6,1,8,6/1/1958,6/8/1958,8
1958,34,1958-34,1958-34,1958,6,9,16,6/9/1958,6/16/1958,8
1958,35,1958-35,1958-35,1958,6,17,23,6/17/1958,6/23/1958,7
1958,36,1958-36,1958-36,1958,6,24,30,6/24/1958,6/30/1958,7
1958,37,1958-37,1958-37,1958,7,1,8,7/1/1958,7/8/1958,8
1958,38,1958-38,1958-38,1958,7,9,16,7/9/1958,7/16/1958,8
1958,39,1958-39,1958-39,1958,7,17,24,7/17/1958,7/24/1958,8
1958,40,1958-40,1958-40,1958,7,25,31,7/25/1958,7/31/1958,7
1958,41,1958-41,1958-41,1958,8,1,8,8/1/1958,8/8/1958,8
1958,42,1958-42,1958-42,1958,8,9,16,8/9/1958,8/16/1958,8
1958,43,1958-43,1958-43,1958,8,17,24,8/17/1958,8/24/1958,8
1958,44,1958-44,1958-44,1958,8,25,31,8/25/1958,8/31/1958,7
1958,45,1958-45,1958-45,1958,9,1,8,9/1/1958,9/8/1958,8
1958,46,1958-46,1958-46,1958,9,9,16,9/9/1958,9/16/1958,8
1958,47,1958-47,1958-47,1958,9,17,23,9/17/1958,9/23/1958,7
1958,48,1958-48,1958-48,1958,9,24,30,9/24/1958,9/30/1958,7
1959,1,1959-01,1959-1,1958,10,1,8,10/1/1958,10/8/1958,8
1959,2,1959-02,1959-2,1958,10,9,16,10/9/1958,10/16/1958,8
1959,3,1959-03,1959-3,1958,10,17,24,10/17/1958,10/24/1958,8
1959,4,1959-04,1959-4,1958,10,25,31,10/25/1958,10/31/1958,7
1959,5,1959-05,1959-5,1958,11,1,8,11/1/1958,11/8/1958,8
1959,6,1959-06,1959-6,1958,11,9,16,11/9/1958,11/16/1958,8
1959,7,1959-07,1959-7,1958,11,17,23,11/17/1958,11/23/1958,7
1959,8,1959-08,1959-8,1958,11,24,30,11/24/1958,11/30/1958,7
1959,9,1959-09,1959-9,1958,12,1,8,12/1/1958,12/8/1958,8
1959,10,1959-10,1959-10,1958,12,9,16,12/9/1958,12/16/1958,8
1959,11,1959-11,1959-11,1958,12,17,24,12/17/1958,12/24/1958,8
1959,12,1959-12,1959-12,1958,12,25,31,12/25/1958,12/31/1958,7
1959,13,1959-13,1959-13,1959,1,1,8,1/1/1959,1/8/1959,8
1959,14,1959-14,1959-14,1959,1,9,16,1/9/1959,1/16/1959,8
1959,15,1959-15,1959-15,1959,1,17,24,1/17/1959,1/24/1959,8
1959,16,1959-16,1959-16,1959,1,25,31,1/25/1959,1/31/1959,7
1959,17,1959-17,1959-17,1959,2,1,7,2/1/1959,2/7/1959,7
1959,18,1959-18,1959-18,1959,2,8,14,2/8/1959,2/14/1959,7
1959,19,1959-19,1959-19,1959,2,15,21,2/15/1959,2/21/1959,7
1959,20,1959-20,1959-20,1959,2,22,28,2/22/1959,2/28/1959,7
1959,21,1959-21,1959-21,1959,3,1,8,3/1/1959,3/8/1959,8
1959,22,1959-22,1959-22,1959,3,9,16,3/9/1959,3/16/1959,8
1959,23,1959-23,1959-23,1959,3,17,24,3/17/1959,3/24/1959,8
1959,24,1959-24,1959-24,1959,3,25,31,3/25/1959,3/31/1959,7
1959,25,1959-25,1959-25,1959,4,1,8,4/1/1959,4/8/1959,8
1959,26,1959-26,1959-26,1959,4,9,16,4/9/1959,4/16/1959,8
1959,27,1959-27,1959-27,1959,4,17,23,4/17/1959,4/23/1959,7
1959,28,1959-28,1959-28,1959,4,24,30,4/24/1959,4/30/1959,7
1959,29,1959-29,1959-29,1959,5,1,8,5/1/1959,5/8/1959,8
1959,30,1959-30,1959-30,1959,5,9,16,5/9/1959,5/16/1959,8
1959,31,1959-31,1959-31,1959,5,17,24,5/17/1959,5/24/1959,8
1959,32,1959-32,1959-32,1959,5,25,31,5/25/1959,5/31/1959,7
1959,33,1959-33,1959-33,1959,6,1,8,6/1/1959,6/8/1959,8
1959,34,1959-34,1959-34,1959,6,9,16,6/9/1959,6/16/1959,8
1959,35,1959-35,1959-35,1959,6,17,23,6/17/1959,6/23/1959,7
1959,36,1959-36,1959-36,1959,6,24,30,6/24/1959,6/30/1959,7
1959,37,1959-37,1959-37,1959,7,1,8,7/1/1959,7/8/1959,8
1959,38,1959-38,1959-38,1959,7,9,16,7/9/1959,7/16/1959,8
1959,39,1959-39,1959-39,1959,7,17,24,7/17/1959,7/24/1959,8
1959,40,1959-40,1959-40,1959,7,25,31,7/25/1959,7/31/1959,7
1959,41,1959-41,1959-41,1959,8,1,8,8/1/1959,8/8/1959,8
1959,42,1959-42,1959-42,1959,8,9,16,8/9/1959,8/16/1959,8
1959,43,1959-43,1959-43,1959,8,17,24,8/17/1959,8/24/1959,8
1959,44,1959-44,1959-44,1959,8,25,31,8/25/1959,8/31/1959,7
1959,45,1959-45,1959-45,1959,9,1,8,9/1/1959,9/8/1959,8
1959,46,1959-46,1959-46,1959,9,9,16,9/9/1959,9/16/1959,8
1959,47,1959-47,1959-47,1959,9,17,23,9/17/1959,9/23/1959,7
1959,48,1959-48,1959-48,1959,9,24,30,9/24/1959,9/30/1959,7
1960,1,1960-01,1960-1,1959,10,1,8,10/1/1959,10/8/1959,8
1960,2,1960-02,1960-2,1959,10,9,16,10/9/1959,10/16/1959,8
1960,3,1960-03,1960-3,1959,10,17,24,10/17/1959,10/24/1959,8
1960,4,1960-04,1960-4,1959,10,25,31,10/25/1959,10/31/1959,7
1960,5,1960-05,1960-5,1959,11,1,8,11/1/1959,11/8/1959,8
1960,6,1960-06,1960-6,1959,11,9,16,11/9/1959,11/16/1959,8
1960,7,1960-07,1960-7,1959,11,17,23,11/17/1959,11/23/1959,7
1960,8,1960-08,1960-8,1959,11,24,30,11/24/1959,11/30/1959,7
1960,9,1960-09,1960-9,1959,12,1,8,12/1/1959,12/8/1959,8
1960,10,1960-10,1960-10,1959,12,9,16,12/9/1959,12/16/1959,8
1960,11,1960-11,1960-11,1959,12,17,24,12/17/1959,12/24/1959,8
1960,12,1960-12,1960-12,1959,12,25,31,12/25/1959,12/31/1959,7
1960,13,1960-13,1960-13,1960,1,1,8,1/1/1960,1/8/1960,8
1960,14,1960-14,1960-14,1960,1,9,16,1/9/1960,1/16/1960,8
1960,15,1960-15,1960-15,1960,1,17,24,1/17/1960,1/24/1960,8
1960,16,1960-16,1960-16,1960,1,25,31,1/25/1960,1/31/1960,7
1960,17,1960-17,1960-17,1960,2,1,7,2/1/1960,2/7/1960,7
1960,18,1960-18,1960-18,1960,2,8,14,2/8/1960,2/14/1960,7
1960,19,1960-19,1960-19,1960,2,15,21,2/15/1960,2/21/1960,7
1960,20,1960-20,1960-20,1960,2,22,28,2/22/1960,2/28/1960,7
1960,21,1960-21,1960-21,1960,3,1,8,3/1/1960,3/8/1960,8
1960,22,1960-22,1960-22,1960,3,9,16,3/9/1960,3/16/1960,8
1960,23,1960-23,1960-23,1960,3,17,24,3/17/1960,3/24/1960,8
1960,24,1960-24,1960-24,1960,3,25,31,3/25/1960,3/31/1960,7
1960,25,1960-25,1960-25,1960,4,1,8,4/1/1960,4/8/1960,8
1960,26,1960-26,1960-26,1960,4,9,16,4/9/1960,4/16/1960,8
1960,27,1960-27,1960-27,1960,4,17,23,4/17/1960,4/23/1960,7
1960,28,1960-28,1960-28,1960,4,24,30,4/24/1960,4/30/1960,7
1960,29,1960-29,1960-29,1960,5,1,8,5/1/1960,5/8/1960,8
1960,30,1960-30,1960-30,1960,5,9,16,5/9/1960,5/16/1960,8
1960,31,1960-31,1960-31,1960,5,17,24,5/17/1960,5/24/1960,8
1960,32,1960-32,1960-32,1960,5,25,31,5/25/1960,5/31/1960,7
1960,33,1960-33,1960-33,1960,6,1,8,6/1/1960,6/8/1960,8
1960,34,1960-34,1960-34,1960,6,9,16,6/9/1960,6/16/1960,8
1960,35,1960-35,1960-35,1960,6,17,23,6/17/1960,6/23/1960,7
1960,36,1960-36,1960-36,1960,6,24,30,6/24/1960,6/30/1960,7
1960,37,1960-37,1960-37,1960,7,1,8,7/1/1960,7/8/1960,8
1960,38,1960-38,1960-38,1960,7,9,16,7/9/1960,7/16/1960,8
1960,39,1960-39,1960-39,1960,7,17,24,7/17/1960,7/24/1960,8
1960,40,1960-40,1960-40,1960,7,25,31,7/25/1960,7/31/1960,7
1960,41,1960-41,1960-41,1960,8,1,8,8/1/1960,8/8/1960,8
1960,42,1960-42,1960-42,1960,8,9,16,8/9/1960,8/16/1960,8
1960,43,1960-43,1960-43,1960,8,17,24,8/17/1960,8/24/1960,8
1960,44,1960-44,1960-44,1960,8,25,31,8/25/1960,8/31/1960,7
1960,45,1960-45,1960-45,1960,9,1,8,9/1/1960,9/8/1960,8
1960,46,1960-46,1960-46,1960,9,9,16,9/9/1960,9/16/1960,8
1960,47,1960-47,1960-47,1960,9,17,23,9/17/1960,9/23/1960,7
1960,48,1960-48,1960-48,1960,9,24,30,9/24/1960,9/30/1960,7
1961,1,1961-01,1961-1,1960,10,1,8,10/1/1960,10/8/1960,8
1961,2,1961-02,1961-2,1960,10,9,16,10/9/1960,10/16/1960,8
1961,3,1961-03,1961-3,1960,10,17,24,10/17/1960,10/24/1960,8
1961,4,1961-04,1961-4,1960,10,25,31,10/25/1960,10/31/1960,7
1961,5,1961-05,1961-5,1960,11,1,8,11/1/1960,11/8/1960,8
1961,6,1961-06,1961-6,1960,11,9,16,11/9/1960,11/16/1960,8
1961,7,1961-07,1961-7,1960,11,17,23,11/17/1960,11/23/1960,7
1961,8,1961-08,1961-8,1960,11,24,30,11/24/1960,11/30/1960,7
1961,9,1961-09,1961-9,1960,12,1,8,12/1/1960,12/8/1960,8
1961,10,1961-10,1961-10,1960,12,9,16,12/9/1960,12/16/1960,8
1961,11,1961-11,1961-11,1960,12,17,24,12/17/1960,12/24/1960,8
1961,12,1961-12,1961-12,1960,12,25,31,12/25/1960,12/31/1960,7
1961,13,1961-13,1961-13,1961,1,1,8,1/1/1961,1/8/1961,8
1961,14,1961-14,1961-14,1961,1,9,16,1/9/1961,1/16/1961,8
1961,15,1961-15,1961-15,1961,1,17,24,1/17/1961,1/24/1961,8
1961,16,1961-16,1961-16,1961,1,25,31,1/25/1961,1/31/1961,7
1961,17,1961-17,1961-17,1961,2,1,7,2/1/1961,2/7/1961,7
1961,18,1961-18,1961-18,1961,2,8,14,2/8/1961,2/14/1961,7
1961,19,1961-19,1961-19,1961,2,15,21,2/15/1961,2/21/1961,7
1961,20,1961-20,1961-20,1961,2,22,28,2/22/1961,2/28/1961,7
1961,21,1961-21,1961-21,1961,3,1,8,3/1/1961,3/8/1961,8
1961,22,1961-22,1961-22,1961,3,9,16,3/9/1961,3/16/1961,8
1961,23,1961-23,1961-23,1961,3,17,24,3/17/1961,3/24/1961,8
1961,24,1961-24,1961-24,1961,3,25,31,3/25/1961,3/31/1961,7
1961,25,1961-25,1961-25,1961,4,1,8,4/1/1961,4/8/1961,8
1961,26,1961-26,1961-26,1961,4,9,16,4/9/1961,4/16/1961,8
1961,27,1961-27,1961-27,1961,4,17,23,4/17/1961,4/23/1961,7
1961,28,1961-28,1961-28,1961,4,24,30,4/24/1961,4/30/1961,7
1961,29,1961-29,1961-29,1961,5,1,8,5/1/1961,5/8/1961,8
1961,30,1961-30,1961-30,1961,5,9,16,5/9/1961,5/16/1961,8
1961,31,1961-31,1961-31,1961,5,17,24,5/17/1961,5/24/1961,8
1961,32,1961-32,1961-32,1961,5,25,31,5/25/1961,5/31/1961,7
1961,33,1961-33,1961-33,1961,6,1,8,6/1/1961,6/8/1961,8
1961,34,1961-34,1961-34,1961,6,9,16,6/9/1961,6/16/1961,8
1961,35,1961-35,1961-35,1961,6,17,23,6/17/1961,6/23/1961,7
1961,36,1961-36,1961-36,1961,6,24,30,6/24/1961,6/30/1961,7
1961,37,1961-37,1961-37,1961,7,1,8,7/1/1961,7/8/1961,8
1961,38,1961-38,1961-38,1961,7,9,16,7/9/1961,7/16/1961,8
1961,39,1961-39,1961-39,1961,7,17,24,7/17/1961,7/24/1961,8
1961,40,1961-40,1961-40,1961,7,25,31,7/25/1961,7/31/1961,7
1961,41,1961-41,1961-41,1961,8,1,8,8/1/1961,8/8/1961,8
1961,42,1961-42,1961-42,1961,8,9,16,8/9/1961,8/16/1961,8
1961,43,1961-43,1961-43,1961,8,17,24,8/17/1961,8/24/1961,8
1961,44,1961-44,1961-44,1961,8,25,31,8/25/1961,8/31/1961,7
1961,45,1961-45,1961-45,1961,9,1,8,9/1/1961,9/8/1961,8
1961,46,1961-46,1961-46,1961,9,9,16,9/9/1961,9/16/1961,8
1961,47,1961-47,1961-47,1961,9,17,23,9/17/1961,9/23/1961,7
1961,48,1961-48,1961-48,1961,9,24,30,9/24/1961,9/30/1961,7
1962,1,1962-01,1962-1,1961,10,1,8,10/1/1961,10/8/1961,8
1962,2,1962-02,1962-2,1961,10,9,16,10/9/1961,10/16/1961,8
1962,3,1962-03,1962-3,1961,10,17,24,10/17/1961,10/24/1961,8
1962,4,1962-04,1962-4,1961,10,25,31,10/25/1961,10/31/1961,7
1962,5,1962-05,1962-5,1961,11,1,8,11/1/1961,11/8/1961,8
1962,6,1962-06,1962-6,1961,11,9,16,11/9/1961,11/16/1961,8
1962,7,1962-07,1962-7,1961,11,17,23,11/17/1961,11/23/1961,7
1962,8,1962-08,1962-8,1961,11,24,30,11/24/1961,11/30/1961,7
1962,9,1962-09,1962-9,1961,12,1,8,12/1/1961,12/8/1961,8
1962,10,1962-10,1962-10,1961,12,9,16,12/9/1961,12/16/1961,8
1962,11,1962-11,1962-11,1961,12,17,24,12/17/1961,12/24/1961,8
1962,12,1962-12,1962-12,1961,12,25,31,12/25/1961,12/31/1961,7
1962,13,1962-13,1962-13,1962,1,1,8,1/1/1962,1/8/1962,8
1962,14,1962-14,1962-14,1962,1,9,16,1/9/1962,1/16/1962,8
1962,15,1962-15,1962-15,1962,1,17,24,1/17/1962,1/24/1962,8
1962,16,1962-16,1962-16,1962,1,25,31,1/25/1962,1/31/1962,7
1962,17,1962-17,1962-17,1962,2,1,7,2/1/1962,2/7/1962,7
1962,18,1962-18,1962-18,1962,2,8,14,2/8/1962,2/14/1962,7
1962,19,1962-19,1962-19,1962,2,15,21,2/15/1962,2/21/1962,7
1962,20,1962-20,1962-20,1962,2,22,28,2/22/1962,2/28/1962,7
1962,21,1962-21,1962-21,1962,3,1,8,3/1/1962,3/8/1962,8
1962,22,1962-22,1962-22,1962,3,9,16,3/9/1962,3/16/1962,8
1962,23,1962-23,1962-23,1962,3,17,24,3/17/1962,3/24/1962,8
